INDFISCAL;Inscrição Imobiliária;Data Criação Alvará;Data Início Obra;Data Conclusão Obra;Logradouro;Número;Bairro;Grupo Zoneamento;Abrangência;Quantidade Pavimentos;Quantidade de Unidades Residênciais;Quantidade Unidades Não Residênciais;Número Alvará;Uso(s) Alvará;Sub-Uso(s) Alvará;Finalidade;Material(is);Metragem Área Remanescente;Metragem Construída Lote;Número de CAPACs Utilizadas;ACA-Área Adicional de Construção;Área Liberada;Metragem Área Reforma Alvará;Quantidade Blocos Alvará;Quantidade Sub-Solo Alvará;Autor do Projeto;Número Registro Crea/Cau AU;Responsável Técnico;Número Registro Crea/Cau RT;Firma Construtora;Número CVCO;Tipo Vistoria;Data Vistoria
59.032.033;61.2.0037.0090; 06/12/2006 ; 06/02/2007 ; 27/05/2011 ;MANOEL RIBAS;7.705;BUTIATUVINHA;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Santa Felicidade;2;4;4;269.029;"COMÉRCIO E SERVIÇO VICINAL; HABITAÇÃO COLETIVA; OUTROS";******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";2.465,54;1.023,41;0;0,00;1.023,41;0,00;0;0;SIMONE FRANZE MATIODA;PR0000024993D;SIMONE FRANZE MATIODA;PR0000024993D;;;;
73.022.024;32.2.0014.0040; 06/12/2006 ; 06/02/2007 ;;DOMINGOS ANTONIO MORO;295;PILARZINHO;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Boa Vista;1;1;0;267.277;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";683,28;157,52;0;0,00;157,52;0,00;0;1;ANTONIO JOSE GABRIEL;SC0000029547D;ANTONIO JOSE GABRIEL;SC0000029547D;;;;
77.013.063;63.4.0072.0208; 06/12/2006 ; 06/02/2007 ;;RACHEL CORAYOLA BAJERSKI;355;SANTA FELICIDADE;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Santa Felicidade;1;1;0;268.585;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";363,36;68,60;0;0,00;68,60;0,00;0;0;RENATO MUELLER;;RENATO MUELLER;;;;;
78.271.015;55.0.0077.0272; 06/12/2006 ; 06/02/2007 ; 25/06/2012 ;ODETE LAURA FOGGIATO;895;ATUBA;ZT-LV - ZONA DE TRANSIÇÃO LINHA VERDE - 1 - S. NORTE-AIB1;Unidade Regional Boa Vista;2;1;;271.311;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";577,00;422,29;0;0,00;422,29;0,00;;1;PRISCILLA MURILLO;;PRISCILLA MURILLO;;;;;
82.199.165;65.5.0031.1708; 06/12/2006 ; 06/02/2007 ; 03/04/2007 ;HUSSEIN IBRAHIM OMAIRY;405;SÍTIO CERCADO;SEHIS - SETOR ESPECIAL DE HABITAÇÃO DE INTERESSE SOCIAL;Unidade Regional Bairro Novo;1;1;0;266.736;HABITAÇÃO UNIFAMILIAR;******;MORADIA POPULAR;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";147.377,36;33,00;0;0,00;33,00;0,00;0;0;;;;;;;;
82.719.030;65.3.0104.0030; 06/12/2006 ; 06/02/2007 ;;NOVA AURORA;1.770;SÍTIO CERCADO;SEHIS - SETOR ESPECIAL DE HABITAÇÃO DE INTERESSE SOCIAL;Unidade Regional Bairro Novo;3;0;1;270.558;COMUNITÁRIO 2 - CULTO RELIGIOSO;CASA DE CULTO;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";2.011,42;1.747,02;0;0,00;1.747,02;0,00;0;0;ANETE MUNIZ NEQUER BENTHIEN;;ANETE MUNIZ NEQUER BENTHIEN;;;;;
83.084.020;58.0.0053.0102; 06/12/2006 ; 06/03/2007 ;;BÔRTOLO GUSSO;420;CAPÃO RASO;ZR3 - ZONA RESIDENCIAL 3;Unidade Regional Pinheirinho;2;2;1;266.738;"COMÉRCIO E SERVIÇO VICINAL; HABITAÇÃO UNIFAMILIAR";******;REFORMA E AMPLIAÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";455,00;721,81;0;0,00;422,01;62,26;0;1;IRENI SOUZA DE MORAIS;SC0000055289D;IRENI SOUZA DE MORAIS;SC0000055289D;;;;
84.218.028;56.6.0041.0408; 06/12/2006 ; 06/03/2007 ; 29/02/2008 ;WALDEMAR LOUREIRO CAMPOS;2.408;BOQUEIRÃO;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Boqueirao;2;6;0;266.720;HABITAÇÃO UNIFAMILIAR EM SÉRIE;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";780,00;504,08;0;0,00;504,08;0,00;0;0;SOYARA REGINA POIANI;;MARCELO CEZAR POIANI;PR0000050427D;ATANI PARTICIPACOES LTDA;;;
85.569.003;74.3.0033.0120; 06/12/2006 ; 06/02/2007 ;;MAURO MARTINS DE FREITAS;12;TATUQUARA;SEHIS - SETOR ESPECIAL DE HABITAÇÃO DE INTERESSE SOCIAL;Unidade Regional Tatuquara;1;1;0;266.729;HABITAÇÃO UNIFAMILIAR;******;MORADIA POPULAR;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";140,00;51,20;0;0,00;51,20;0,00;0;0;;;;;;;;
86.391.028;56.5.0055.0462; 06/12/2006 ; 06/02/2007 ; 31/01/2008 ;TENENTE CORONEL VILAGRAN CABRITA;1.179;BOQUEIRÃO;ZR3-T - ZONA RESIDENCIAL 3 TRANSIÇÃO;Unidade Regional Boqueirao;2;1;0;268.927;HABITAÇÃO UNIFAMILIAR EM SÉRIE;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";3.593,00;1.801,71;0;0,00;169,39;0,00;0;0;RUI CARLOS BIBOW;;RUI CARLOS BIBOW;;;;;
86.424.017;64.1.0021.0644; 06/12/2006 ; 06/03/2007 ; 06/07/2007 ;PEDRO RAMOS DE OLIVEIRA;263;ALTO BOQUEIRÃO;ECS - EIXO CONECTOR SUL 1;Unidade Regional Boqueirao;1;1;0;266.721;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";675,00;222,50;0;0,00;222,50;0,00;0;0;JULIANA CARRASCO FALAVINHA SOUZA;PR0000061106D;JULIANA CARRASCO FALAVINHA SOUZA;PR0000061106D;;;;
87.303.022;75.5.0158.0148; 06/12/2006 ; 06/02/2007 ; 19/08/2009 ;PEDRO GUSSO;4.150;CIDADE INDUSTRIAL;SEHIS - SETOR ESPECIAL DE HABITAÇÃO DE INTERESSE SOCIAL;Unidade Regional CIC;5;0;1;283.868;COMUNITÁRIO 2 - ENSINO;ESTABEL. DE ENSINO DE 2.º GRAU;REFORMA E AMPLIAÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";2.736,00;3.339,43;0;0,00;2.223,03;126,78;1;0;THEREZA CHRISTINA COSTA DUARTE;;MAURO LACERDA SANTOS FILHO;PR0000008043D;;;;
87.512.027;71.6.0023.0266; 06/12/2006 ; 06/02/2007 ;;MARIO RODRIGUES DE SÁ;84;CAMPO DE SANTANA;SEHIS - SETOR ESPECIAL DE HABITAÇÃO DE INTERESSE SOCIAL;Unidade Regional Tatuquara;1;1;0;266.715;HABITAÇÃO UNIFAMILIAR;******;MORADIA POPULAR;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";140,00;55,00;0;0,00;55,00;0,00;0;0;;;;;;;;
88.228.007;37.1.0050.0814; 06/12/2006 ; 06/02/2007 ; 03/10/2007 ;GABIROBAS;148;UBERABA;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Cajuru;2;1;0;268.533;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";56.878,00;23.706,64;0;0,00;449,71;0,00;0;1;ELAINE ZANON GRANEMANN;;FERNANDO RODERJAN ZENI;PR0000021930D;;;;
97.004.018;63.5.0030.0068; 06/12/2006 ; 06/02/2007 ; 13/03/2008 ;ANGELINA BRAGA CORTEZZI;329;SANTA FELICIDADE;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Santa Felicidade;2;3;0;268.555;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";630,50;403,95;0;0,00;403,95;0,00;0;;ROBERTO CESAR BRANDAO;PR0000073041D;ROBERTO CESAR BRANDAO;PR0000073041D;;;;
39.040.041;60.1.0092.0120; 07/02/2006 ; 08/05/2006 ; 22/05/2017 ;VEREADOR TOALDO TÚLIO;4.000;SÃO BRAZ;ZUCII - ZONA DE URBANIZAÇÃO CONSOLIDADA II - APA PASSAÚNA;Unidade Regional Santa Felicidade;2;2;3;260.874;"COMÉRCIO E SERVIÇO VICINAL; HABITAÇÃO UNIFAMILIAR";******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";4.235,00;363,53;0;0,00;363,53;0,00;0;0;ISIS RIBAS BUSSE;PR0000009253D;ISIS RIBAS BUSSE;PR0000009253D;;;;
53.097.007;31.0.0026.0054; 07/02/2006 ; 08/05/2006 ; 19/03/2007 ;SCHUMANN;303;VISTA ALEGRE;ZR1 - ZONA RESIDENCIAL 1;Unidade Regional Santa Felicidade;2;1;0;260.872;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";600,00;200,32;0;0,00;200,32;0,00;0;0;CEZARIEL FRANCA SANTOS;;FERNANDO STETTLER;PR0000019597D;;;;
61.087.007;26.0.0065.0448; 07/02/2006 ; 08/05/2006 ; 26/01/2010 ;PARAÍBA;3.209;GUAÍRA;ZR4 - ZONA RESIDENCIAL 4;Unidade Regional Portao;2;2;0;260.877;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";455,00;336,10;0;0,00;336,10;0,00;0;0;MARIO ROBERTO C N RENNER;PR0000028126D;MARIO ROBERTO C N RENNER;PR0000028126D;;;;
67.019.049;42.0.0001.0282; 07/02/2006 ; 08/05/2006 ;;DIONIRA MOLETTA KLEMTZ;141;FAZENDINHA;ZR3 - ZONA RESIDENCIAL 3;Unidade Regional Portao;2;151;0;260.881;CONJUNTO HABITACIONAL DE RESIDENCIAS ISOLADAS;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";48.392,27;8.724,88;0;0,00;8.724,88;0,00;0;0;MARIA LUCIA DE MATTOS SOARES;;HELOISA BEATRIZ DE LIMA LUZ;PR0000024695D;;;;
81.251.016;57.4.0005.0340; 07/02/2006 ; 08/05/2006 ;;FRANCISCO DEROSSO;168;XAXIM;PÓLO-LV - PÓLO DA LINHA VERDE - 10 - S. SUL-P3;Unidade Regional Boqueirao;1;0;1;260.879;COMÉRCIO E SERVIÇO SETORIAL;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";2.544,60;166,09;0;0,00;166,09;0,00;0;0;DOUGLAS JOSE ANDRADE;SP0601965178D;DOUGLAS JOSE ANDRADE;SP0601965178D;;;;
83.284.067;41.0.0078.0191; 07/02/2006 ; 08/05/2006 ;;JOÃO DUDEQUE;77;NOVO MUNDO;EE-3 - EIXO ESTRUTURAL SUL - INCENTIVO;Unidade Regional Pinheirinho;2;1;0;260.876;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";427,71;348,80;0;0,00;348,80;0,00;0;0;ALDELINE CORDEIRO;;ADILTON LUCIO DIAS CAVALLI;PR0000051605D;;;;
83.493.005;66.3.0053.0460; 07/02/2006 ; 08/04/2006 ; 20/10/2006 ;NICOLA PELLANDA;699;PINHEIRINHO;SEHIS - SETOR ESPECIAL DE HABITAÇÃO DE INTERESSE SOCIAL;Unidade Regional Pinheirinho;0;0;0;260.867;;;DEMOLIÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";7.728,00;0,00;0;0,00;0,00;0,00;0;0;;;;;;;;
84.222.026;56.6.0062.0378; 07/02/2006 ; 08/05/2006 ; 29/06/2006 ;PROFESSOR ARY NOGUEIRA DOS SANTOS;578;BOQUEIRÃO;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Boqueirao;2;1;;260.862;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";783,00;559,72;0;0,00;99,86;0,00;;;WIGLENI NERI DA SILVA;;WIGLENI NERI DA SILVA;;WIGLENI NERI DA SILVA;;;
86.132.012;56.2.0045.0354; 07/02/2006 ; 08/05/2006 ;;BARTOLOMEU LOURENÇO DE GUSMÃO;3.835;BOQUEIRÃO;ZS1 - ZONA DE SERVIÇOS 1;Unidade Regional Boqueirao;2;0;1;260.880;COMÉRCIO E SERVIÇO SETORIAL;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";750,00;399,27;0;0,00;399,27;0,00;0;0;JOSE PAULO FAGNANI;PR0000005370D;ROBERTO TADASHI OKADA;PR0000067540D;;;;
87.347.002;76.6.0001.1438; 07/02/2006 ; 08/05/2006 ; 13/06/2006 ;JUSCELINO KUBITSCHEK DE OLIVEIRA;11.800;CIDADE INDUSTRIAL;ZI - ZONA INDUSTRIAL;Unidade Regional CIC;1;;1;260.863;INDÚSTRIA;******;AMPLIAÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";527.952,00;84.209,31;0;0,00;6.098,99;0,00;0;0;KLEBER HIDEKI FURUSHO;;DENIZ ALBINO FANTIN;PR0000024454D;DM CONSTRUTORA DE OBRAS LTDA;;;
89.619.027;74.6.0091.0274; 07/02/2006 ; 08/05/2006 ;;ENETTE DUBARD;508;TATUQUARA;SEHIS - SETOR ESPECIAL DE HABITAÇÃO DE INTERESSE SOCIAL;Unidade Regional Tatuquara;1;0;1;260.870;COMÉRCIO E SERVIÇO VICINAL;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";176,00;88,00;0;0,00;88,00;0,00;0;0;ANTONIO VALMOR JUNKES JUNIOR;PR0000032577D;ANTONIO VALMOR JUNKES JUNIOR;PR0000032577D;;;;
16.012.039;19.0.0006.0438; 07/03/2006 ; 05/06/2006 ; 05/09/2007 ;RAPHAEL PAPA;348;TARUMÃ;ZR3 - ZONA RESIDENCIAL 3;Unidade Regional Cajuru;2;5;;261.322;HABITAÇÃO UNIFAMILIAR EM SÉRIE;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";881,00;997,13;0;0,00;997,13;0,00;;;JUCARA ELIZABETH DE CASTRO DOS SANTOS;PR0000005852D;JUCARA ELIZABETH DE CASTRO DOS SANTOS;PR0000005852D;;;;
29.060.057;44.4.0052.0088; 07/03/2006 ; 05/06/2006 ; 09/06/2008 ;EDUARDO SPRADA;3.801;CAMPO COMPRIDO;ZR3 - ZONA RESIDENCIAL 3;Unidade Regional Portao;2;1;0;261.327;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";18.089,99;2.415,41;0;0,00;392,84;0,00;0;1;FABIOLA COLOMBO MOURAO;;ENEOMAR JOSE VIECHNIESKI;PR0000015853D;;;;
72.086.018;33.0.0009.0140; 07/03/2006 ; 05/06/2006 ;;JOSÉ FRANCISCO DALLEDONE;105;SÃO LOURENÇO;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Boa Vista;2;1;;261.324;HABITAÇÃO UNIFAMILIAR EM SÉRIE;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";7.521,00;3.465,69;0;0,00;318,10;0,00;;;ELYSE THYANA ZRAIK BACILA;PR0000015825D;ARI BONATO;PR0000026869D;;;;
74.062.022;34.0.0011.0022; 07/03/2006 ; 05/06/2006 ;;JOÃO HAVRO;997;BOA VISTA;ZR3 - ZONA RESIDENCIAL 3;Unidade Regional Boa Vista;1;1;0;261.323;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";410,00;124,47;0;0,00;124,47;0,00;0;0;TERCIO REINALDET DOS SANTOS;SP0000091399D;TERCIO REINALDET DOS SANTOS;SP0000091399D;;;;
81.371.019;58.0.0055.0146; 07/03/2006 ; 05/06/2006 ; 05/09/2007 ;LUIZ AMÓRA;541;CAPÃO RASO;ZR3 - ZONA RESIDENCIAL 3;Unidade Regional Pinheirinho;2;3;0;261.320;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";400,00;357,89;0;0,00;357,89;0,00;0;0;MAURO MAFFESSONI;PR0000022606D;MAURO MAFFESSONI;PR0000022606D;;;;
81.488.013;66.2.0005.0102; 07/03/2006 ; 05/06/2006 ;;JOÃO MALTA DE ALBUQUERQUE MARANHÃO;290;PINHEIRINHO;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Pinheirinho;1;1;;261.325;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";416,00;181,09;0;0,00;181,09;0,00;0;;DANTE SPEJORIM;PR0000064608D;DANTE SPEJORIM;PR0000064608D;;;;
84.266.021;56.0.0112.0318; 07/03/2006 ; 05/06/2006 ; 08/08/2007 ;PADRE DEHON;2.875;BOQUEIRÃO;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Boqueirao;2;2;0;261.321;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";389,00;271,94;0;0,00;271,94;0,00;0;0;EDISON LUIZ PIVOVA;;EDISON LUIZ PIVOVA;;;;;
14.002.005;05.0.0026.0564; 07/04/2006 ; 06/07/2006 ; 14/08/2019 ;PROFESSOR BRANDÃO;196;ALTO DA RUA XV;ZR4 - ZONA RESIDENCIAL 4;Unidade Regional Matriz;5;3;1;261.937;"COMÉRCIO E SERVIÇO DE BAIRRO; HABITAÇÃO COLETIVA";******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";405,00;1.136,93;0;0,00;1.136,93;0,00;1;1;VARINIA VITORIA SCHWARTZ;;ADEMIR ANTONIO SCHWARTZ;PR0000004392D;EMPRETEC-EMPREENDIMENTOS TÉCNICA E CONSTRUÇÕES LTDA;;;
18.022.042;20.1.0053.0330; 07/04/2006 ; 06/07/2006 ; 12/05/2006 ;HUMBERTO MATTANA;239;CAPÃO DA IMBUIA;ZR3 - ZONA RESIDENCIAL 3;Unidade Regional Cajuru;1;1;0;261.946;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";286,00;131,90;0;0,00;131,90;0,00;0;0;ERNESTO PONTONI;PR0000000462D;ERNESTO PONTONI;PR0000000462D;;;;
18.128.004;20.1.0038.0088; 07/04/2006 ; 06/07/2006 ;;ARAGUAIA;857;CAPÃO DA IMBUIA;ZR3 - ZONA RESIDENCIAL 3;Unidade Regional Cajuru;2;3;1;261.945;HABITAÇÃO UNIFAMILIAR;******;REFORMA E AMPLIAÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";384,00;507,04;0;0,00;239,08;267,96;0;0;EMILIANA FIGUEIRA LIMA;;CARLOS ALBERTO CORAIOLA FILHO;PR0000070046D;;;;
19.100.021;59.1.0049.0160; 07/04/2006 ; 06/07/2006 ;;VIRGINIA DALABONA;1.202;ORLEANS;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Santa Felicidade;2;1;0;261.958;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";66.233,62;7.475,95;0;0,00;202,70;0,00;0;1;LUCIANE LUCAS;;LUCIANE LUCAS;;;;;
21.017.043;01.0.0090.0256; 07/04/2006 ; 06/07/2006 ; 07/04/2010 ;BRIGADEIRO FRANCO;2.190;CENTRO;ZC - ZONA CENTRAL;Unidade Regional Matriz;22;192;0;261.959;HABITAÇÃO COLETIVA;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";2.036,32;22.941,75;0;0,00;22.941,75;0,00;0;1;JAYME JOSE BERNARDO RODRIGUES DOS SANTOS;N;LINCOLN DORIVAL GASPARIN;PR0000014903D;GFA INCORPORAÇÕES LTDA;;;
22.054.021;08.1.0026.0452; 07/04/2006 ; 06/07/2006 ;;MARECHAL FLORIANO PEIXOTO;1.839;REBOUÇAS;EMF - EIXO MARECHAL FLORIANO;Unidade Regional Matriz;0;0;0;261.947;;;REFORMA SIMPLIFICADA;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";396,00;0,00;0;0,00;0,00;0,00;0;0;;;;;;;;
32.079.025;04.0.0040.0312; 07/04/2006 ; 06/07/2006 ; 24/11/2011 ;JOÃO GUALBERTO;570;ALTO DA GLÓRIA;ZR4 - ZONA RESIDENCIAL 4 - INCENTIVO CENTRO CÍVICO;Unidade Regional Matriz;3;0;1;261.934;EDIFÍCIO DE ESCRITÓRIOS;******;REFORMA E AMPLIAÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";9.219,58;5.076,09;0;0,00;540,00;0,00;0;0;BEATRIZ SILVA CORREIA;PR0000013592D;BEATRIZ SILVA CORREIA;PR0000013592D;;;;
34.103.023;05.0.0007.0380; 07/04/2006 ; 06/06/2006 ;;SCHILLER;1.360;ALTO DA RUA XV;ZR3-T - ZONA RESIDENCIAL 3 TRANSIÇÃO;Unidade Regional Matriz;0;0;0;261.933;;;DEMOLIÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";560,00;0,00;0;0,00;0,00;0,00;0;0;;;;;;;;
48.164.032;21.1.0118.0080; 07/04/2006 ; 06/07/2006 ; 18/09/2006 ;ANTENOR JOSÉ TEDESCHI;272;CAJURU;SEHIS - SETOR ESPECIAL DE HABITAÇÃO DE INTERESSE SOCIAL;Unidade Regional Cajuru;2;1;0;261.955;HABITAÇÃO UNIFAMILIAR;"******; Edícula / Dependência";CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";140,60;133,55;0;0,00;133,55;0,00;0;0;NILO YAMASAKI;PR0000010242D;NILO YAMASAKI;PR0000010242D;;;;
49.161.031;77.5.0068.0764; 07/04/2006 ; 06/06/2006 ;;IZALTINO DIAS FERRAZ;85;CIDADE INDUSTRIAL;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional CIC;0;0;0;261.929;;;DEMOLIÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";160,00;0,00;0;0,00;0,00;0,00;0;0;;;;;;;;
52.108.013;14.0.0030.0220; 07/04/2006 ; 06/07/2006 ; 12/05/2006 ;GLAUCIO BANDEIRA;39;AHÚ;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Matriz;2;1;0;261.936;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";551,00;363,17;0;0,00;363,17;0,00;0;;EDUARDO SELL DYMINSKI;PR0000029328D;EDUARDO SELL DYMINSKI;PR0000029328D;CONSTRUTORA ARCHITECNICA LTDA;;;
62.093.001;40.0.0013.0012; 07/04/2006 ; 06/06/2006 ; 13/11/2006 ;PRESIDENTE WENCESLAU BRAZ;1.387;LINDÓIA;ECL3 - EIXO CONECTOR LESTE 3;Unidade Regional Pinheirinho;0;0;0;261.938;;;DEMOLIÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";384,00;0,00;0;0,00;0,00;0,00;0;0;;;;;;;;
74.155.009;34.0.0097.0384; 07/04/2006 ; 06/07/2006 ; 26/01/2007 ;VICENTE CICCARINO;476;BOA VISTA;ZR4 - ZONA RESIDENCIAL 4;Unidade Regional Boa Vista;2;3;0;261.948;HABITAÇÃO UNIFAMILIAR;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";432,00;536,23;0;0,00;536,23;0,00;0;0;JAIME AMARO DE LIMA;;JAIME AMARO DE LIMA;;;;;
81.315.097;57.0.0048.0488; 07/04/2006 ; 06/07/2006 ;;OCTACYR REYNALDO MION;525;XAXIM;ZT-LV - ZONA DE TRANSIÇÃO LINHA VERDE - 12 - S. SUL-AIB3;Unidade Regional Boqueirao;1;41;0;261.957;CONJUNTO HABITACIONAL DE RESIDENCIAS ISOLADAS;******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";12.169,53;1.828,80;0;0,00;1.829,10;0,00;0;0;FABIO FRAHM;PR0000005351D;FABIO FRAHM;PR0000005351D;CASTEVAL CONSTRUCAO E INCORPORACAO LTDA;;;
83.323.001;66.3.0049.0126; 07/04/2006 ; 06/07/2006 ;;LONDRINA;140;PINHEIRINHO;SEHIS - SETOR ESPECIAL DE HABITAÇÃO DE INTERESSE SOCIAL;Unidade Regional Pinheirinho;2;2;5;261.930;"COMÉRCIO E SERVIÇO SETORIAL; HABITAÇÃO UNIFAMILIAR";******;CONSTRUÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";480,00;473,10;0;0,00;473,10;0,00;0;0;ALDO MOREIRA NETO;PR0000032874D;ALDO MOREIRA NETO;PR0000032874D;;;;
84.161.020;56.0.0059.0428; 07/04/2006 ; 06/07/2006 ;;PADRE DEHON;2.243;BOQUEIRÃO;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Boqueirao;2;1;0;261.935;HABITAÇÃO UNIFAMILIAR;******;REFORMA E AMPLIAÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";770,00;411,03;0;0,00;25,64;24,66;0;0;NARA CRISTINA DA SILVA PONS;;NARA CRISTINA DA SILVA PONS;;;;;
84.271.039;56.6.0071.0436; 07/04/2006 ; 06/07/2006 ;;DENEZAR ANDRADE DE JESUS;177;BOQUEIRÃO;ZR2 - ZONA RESIDENCIAL 2;Unidade Regional Boqueirao;1;1;0;261.932;HABITAÇÃO UNIFAMILIAR;******;REFORMA E AMPLIAÇÃO;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";735,00;175,84;0;0,00;67,09;108,75;0;0;AMADEO ROGERIO COSTA;PR0000031671D;AMADEO ROGERIO COSTA;PR0000031671D;;;;
87.517.022;71.6.0043.0234; 07/04/2006 ; 06/07/2006 ;;LUCAS CARVALHO;2.282;CAMPO DE SANTANA;SEHIS - SETOR ESPECIAL DE HABITAÇÃO DE INTERESSE SOCIAL;Unidade Regional Tatuquara;1;1;0;261.939;HABITAÇÃO UNIFAMILIAR;******;MORADIA POPULAR;"Alvenaria; Concreto; Madeira; Metálico; Mista; Outros Materiais";252,16;67,20;0;0,00;67,20;0,00;0;0;;;;;;;;
